inst,fam,seed,it,pos
scpb4,covering,0,240,0.9217395085
scpb4,covering,0,244,0.002961338025
scpb4,covering,0,245,0.9186090888
scpb4,covering,0,249,0.9186090888
scpb4,covering,0,258,0.001396128195
scpb4,covering,0,265,0.006091757686
scpb4,covering,0,270,0.9217395085
scpb4,covering,0,277,0.001396128195
scpb4,covering,0,294,0.001396128195
scpb4,covering,0,301,0.001396128195
scpb4,covering,0,313,0.002961338025
scpb4,covering,0,314,0.9154786692
scpb4,covering,0,321,0.9248699281
scpb4,covering,0,331,0.926435138
scpb4,covering,0,335,0.002961338025
scpb4,covering,0,342,0.004526547856
scpb4,covering,0,349,0.004526547856
scpb4,covering,0,363,0.001396128195
scpb4,covering,0,366,0.9139134593
scpb4,covering,0,370,0.002961338025
scpb4,covering,0,387,0.007656967517
scpb4,covering,0,395,0.9280003478
scpb4,covering,0,401,0.001396128195
scpb4,covering,0,408,0.002961338025
scpb4,covering,0,420,0.004526547856
scpb4,covering,0,423,0.9186090888
scpb4,covering,0,430,0.9248699281
scpb4,covering,0,432,0.007656967517
scpb4,covering,0,439,0.004526547856
scpb4,covering,0,446,0.006091757686
scpb4,covering,0,458,0.002961338025
scpb4,covering,0,461,0.917043879
scpb4,covering,0,465,0.002961338025
scpb4,covering,0,477,0.007656967517
scpb4,covering,0,478,0.8168704498
scpb4,covering,0,484,0.001396128195
scpb4,covering,0,491,0.006091757686
scpb4,covering,0,503,0.006091757686
scpb4,covering,0,510,0.004526547856
scpb4,covering,0,517,0.007656967517
scpb4,covering,0,524,0.002961338025
scpb4,covering,0,531,0.006091757686
scpb4,covering,0,543,0.007656967517
scpb4,covering,0,560,0.002961338025
scpb4,covering,0,567,0.006091757686
scpb4,covering,0,568,0.8168704498
scpb4,covering,0,572,0.9201742986
scpb4,covering,0,574,0.007656967517
scpb4,covering,0,581,0.002961338025
scpb4,covering,0,588,0.006091757686
scpb4,covering,0,589,0.9201742986
scpb4,covering,0,600,0.002961338025
scpb4,covering,0,605,0.9154786692
scpb4,covering,0,622,0.001396128195
scpb4,covering,0,661,0.001396128195
scpb4,covering,0,668,0.001396128195
scpb4,covering,0,681,0.9248699281
scpb4,covering,0,690,0.001396128195
scpb4,covering,0,707,0.004526547856
scpb4,covering,0,708,0.8168704498
scpb4,covering,0,710,0.9186090888
scpb4,covering,0,719,0.002961338025
scpb4,covering,0,731,0.001396128195
scpb4,covering,0,758,0.006091757686
scpb4,covering,0,765,0.004526547856
scpb4,covering,0,772,0.002961338025
scpb4,covering,0,784,0.002961338025
scpb4,covering,0,791,0.002961338025
scpb4,covering,0,798,0.001396128195
scpb4,covering,0,799,0.9139134593
scpb4,covering,0,805,0.002961338025
scpb4,covering,0,812,0.001396128195
scpb4,covering,0,824,0.001396128195
scpb4,covering,0,841,0.007656967517
scpb4,covering,0,858,0.001396128195
scpb4,covering,0,859,0.9154786692
scpb4,covering,0,875,0.007656967517
scpb4,covering,0,884,0.001396128195
scpb4,covering,0,891,0.006091757686
scpb4,covering,0,903,0.002961338025
scpb4,covering,0,910,0.006091757686
scpb4,covering,0,937,0.006091757686
scpb4,covering,0,944,0.002961338025
scpb4,covering,0,951,0.002961338025
scpb4,covering,0,963,0.006091757686
scpb4,covering,0,970,0.001396128195
scpb4,covering,0,984,0.001396128195
scpb4,covering,0,985,0.8121748204
scpb4,covering,0,989,0.9154786692
scpb4,covering,0,991,0.006091757686
scpb4,covering,0,999,0.9248699281
scpb4,covering,0,1003,0.004526547856
scpb4,covering,0,1004,0.9217395085
scpb4,covering,0,1015,0.007656967517
scpb4,covering,0,1032,0.002961338025
scpb4,covering,0,1039,0.006091757686
scpb4,covering,0,1046,0.002961338025
scpb4,covering,0,1053,0.001396128195
scpb4,covering,0,1060,0.002961338025
scpb4,covering,0,1067,0.006091757686
scpb4,covering,0,1076,0.001396128195
scpb4,covering,0,1083,0.001396128195
scpb4,covering,0,1105,0.007656967517
scpb4,covering,0,1114,0.001396128195
scpb4,covering,0,1121,0.001396128195
scpb4,covering,0,1138,0.001396128195
scpb4,covering,0,1139,0.8106096105
scpb4,covering,0,1147,0.001396128195
scpb4,covering,0,1159,0.007656967517
scpb4,covering,0,1160,0.9233047183
scpb4,covering,0,1171,0.006091757686
scpb4,covering,0,1178,0.004526547856
scpb4,covering,0,1179,0.917043879
scpb4,covering,0,1190,0.004526547856
scpb4,covering,0,1202,0.004526547856
scpb4,covering,0,1209,0.004526547856
scpb4,covering,0,1210,0.9201742986
scpb4,covering,0,1221,0.007656967517
scpb4,covering,0,1234,0.9248699281
scpb4,covering,0,1238,0.007656967517
scpb4,covering,0,1250,0.006091757686
scpb4,covering,0,1257,0.002961338025
scpb4,covering,0,1258,0.81530524
scpb4,covering,0,1264,0.006091757686
scpb4,covering,0,1267,0.9217395085
scpb4,covering,0,1276,0.006091757686
scpb4,covering,0,1283,0.004526547856
scpb4,covering,0,1300,0.007656967517
scpb4,covering,0,1307,0.001396128195
scpb4,covering,0,1319,0.006091757686
scpb4,covering,0,1333,0.001396128195
scpb4,covering,0,1345,0.007656967517
scpb4,covering,0,1352,0.001396128195
scpb4,covering,0,1364,0.002961338025
scpb4,covering,0,1376,0.004526547856
scpb4,covering,0,1388,0.002961338025
scpb4,covering,0,1393,0.9154786692
scpb4,covering,0,1395,0.004526547856
scpb4,covering,0,1412,0.002961338025
scpb4,covering,0,1432,0.9280003478
scpb4,covering,0,1437,0.9233047183
scpb4,covering,0,1439,0.9248699281
scpb4,covering,0,1441,0.006091757686
scpb4,covering,0,1448,0.006091757686
scpb4,covering,0,1455,0.002961338025
scpb4,covering,0,1456,0.9186090888
scpb4,covering,0,1462,0.001396128195
scpb4,covering,0,1469,0.004526547856
scpb4,covering,0,1476,0.001396128195
scpb4,covering,0,1485,0.001396128195
scpb4,covering,0,1488,0.917043879
scpb4,covering,0,1494,0.001396128195
scpb4,covering,0,1506,0.006091757686
scpb4,covering,0,1520,0.001396128195
scpb4,covering,0,1527,0.002961338025
scpb4,covering,0,1530,0.9139134593
scpb4,covering,0,1534,0.004526547856
scpb4,covering,0,1535,0.8137400302
scpb4,covering,0,1541,0.002961338025
scpb4,covering,0,1548,0.002961338025
scpb4,covering,0,1558,0.9233047183
scpb4,covering,0,1565,0.001396128195
scpb4,covering,0,1580,0.9280003478
scpb4,covering,0,1582,0.001396128195
scpb4,covering,0,1594,0.004526547856
scpb4,covering,0,1595,0.917043879
scpb4,covering,0,1601,0.002961338025
scpb4,covering,0,1602,0.8121748204
scpb4,covering,0,1608,0.007656967517
scpb4,covering,0,1630,0.001396128195
scpb4,covering,0,1637,0.001396128195
scpb4,covering,0,1644,0.002961338025
scpb4,covering,0,1656,0.004526547856
scpb4,covering,0,1663,0.004526547856
scpb4,covering,0,1675,0.001396128195
scpb4,covering,0,1682,0.001396128195
scpb4,covering,0,1694,0.001396128195
scpb4,covering,0,1695,0.8137400302
scpb4,covering,0,1702,0.926435138
scpb4,covering,0,1711,0.004526547856
scpb4,covering,0,1728,0.006091757686
scpb4,covering,0,1735,0.001396128195
scpb4,covering,0,1767,0.006091757686
scpb4,covering,0,1781,0.001396128195
scpb4,covering,0,1794,0.9295655576
scpb4,covering,0,1803,0.004526547856
scpb4,covering,0,1827,0.001396128195
scpb4,covering,0,1834,0.002961338025
scpb4,covering,0,1841,0.007656967517
scpb4,covering,0,1842,0.8168704498
scpb4,covering,0,1851,0.9217395085
scpb4,covering,0,1858,0.002961338025
scpb4,covering,0,1865,0.007656967517
scpb4,covering,0,1875,0.9233047183
scpb4,covering,0,1878,0.9248699281
scpb4,covering,0,1887,0.007656967517
scpb4,covering,0,1894,0.001396128195
scpb4,covering,0,1897,0.9154786692
scpb4,covering,0,1904,0.926435138
scpb4,covering,0,1911,0.002961338025
scpb4,covering,0,1918,0.002961338025
scpb4,covering,0,1950,0.006091757686
scpb4,covering,0,1967,0.002961338025
scpb4,covering,0,1972,0.917043879
scpb4,covering,0,1974,0.002961338025
scpb4,covering,0,1986,0.006091757686
scpb4,covering,0,1993,0.007656967517
scpb4,covering,0,1994,0.9217395085
scpc3,covering,0,5,0.02401494974
scpc3,covering,0,7,0.02401494974
scpc3,covering,0,9,0.02401494974
scpc3,covering,0,45,0.01560128552
scpc3,covering,0,66,0.01980811763
scpc3,covering,0,93,0.002980789176
scpc3,covering,0,99,0.01560128552
scpc3,covering,0,112,0.002980789176
scpc3,covering,0,119,0.007187621289
scpc3,covering,0,147,0.002980789176
scpc3,covering,0,154,0.04084227819
scpc3,covering,0,155,0.01980811763
scpc3,covering,0,162,0.002980789176
scpc3,covering,0,169,0.002980789176
scpc3,covering,0,179,0.002980789176
scpc3,covering,0,192,0.02401494974
scpc3,covering,0,205,0.002980789176
scpc3,covering,0,215,0.002980789176
scpc3,covering,0,240,0.002980789176
scpc3,covering,0,245,0.002980789176
scpc3,covering,0,250,0.02822178186
scpc3,covering,0,251,0.007187621289
scpc3,covering,0,256,0.007187621289
scpc3,covering,0,261,0.002980789176
scpc3,covering,0,285,0.007187621289
scpc3,covering,0,293,0.0113944534
scpc3,covering,0,297,0.002980789176
scpc3,covering,0,305,0.002980789176
scpc3,covering,0,318,0.007187621289
scpc3,covering,0,332,0.002980789176
scpc3,covering,0,340,0.002980789176
scpc3,covering,0,347,0.007187621289
scpc3,covering,0,381,0.007187621289
scpc3,covering,0,390,0.002980789176
scpc3,covering,0,397,0.002980789176
scpc3,covering,0,404,0.02822178186
scpc3,covering,0,405,0.007187621289
scpc3,covering,0,415,0.007187621289
scpc3,covering,0,427,0.01980811763
scpc3,covering,0,434,0.002980789176
scpc3,covering,0,444,0.007187621289
scpc3,covering,0,449,0.002980789176
scpc3,covering,0,461,0.007187621289
scpc3,covering,0,468,0.02822178186
scpc3,covering,0,469,0.007187621289
scpc3,covering,0,496,0.01980811763
scpc3,covering,0,509,0.007187621289
scpc3,covering,0,523,0.03663544608
scpc3,covering,0,534,0.002980789176
scpc3,covering,0,549,0.002980789176
scpc3,covering,0,557,0.0113944534
scpc3,covering,0,566,0.007187621289
scpc3,covering,0,611,0.007187621289
scpc3,covering,0,627,0.002980789176
scpc3,covering,0,663,0.02822178186
scpc3,covering,0,664,0.007187621289
scpc3,covering,0,674,0.007187621289
scpc3,covering,0,704,0.007187621289
scpc3,covering,0,709,0.03663544608
scpc3,covering,0,710,0.002980789176
scpc3,covering,0,740,0.002980789176
scpc3,covering,0,745,0.0113944534
scpc3,covering,0,755,0.007187621289
scpc3,covering,0,770,0.002980789176
scpc3,covering,0,779,0.002980789176
scpc3,covering,0,791,0.007187621289
scpc3,covering,0,803,0.002980789176
scpc3,covering,0,808,0.03242861397
scpc3,covering,0,813,0.03663544608
scpc3,covering,0,823,0.007187621289
scpc3,covering,0,841,0.002980789176
scpc3,covering,0,855,0.002980789176
scpc3,covering,0,885,0.002980789176
scpc3,covering,0,890,0.02401494974
scpc3,covering,0,895,0.02822178186
scpc3,covering,0,896,0.007187621289
scpc3,covering,0,910,0.002980789176
scpc3,covering,0,922,0.002980789176
scpc3,covering,0,936,0.002980789176
scpc3,covering,0,951,0.002980789176
scpc3,covering,0,971,0.03663544608
scpc3,covering,0,981,0.0113944534
scpc3,covering,0,986,0.03242861397
scpc3,covering,0,991,0.0113944534
scpc3,covering,0,996,0.007187621289
scpc3,covering,0,1014,0.002980789176
scpc3,covering,0,1026,0.01560128552
scpc3,covering,0,1033,0.002980789176
scpc3,covering,0,1051,0.0113944534
scpc3,covering,0,1056,0.007187621289
scpc3,covering,0,1064,0.002980789176
scpc3,covering,0,1069,0.0113944534
scpc3,covering,0,1076,0.02822178186
scpc3,covering,0,1089,0.002980789176
scpc3,covering,0,1096,0.007187621289
scpc3,covering,0,1110,0.002980789176
scpc3,covering,0,1132,0.007187621289
scpc3,covering,0,1140,0.002980789176
scpc3,covering,0,1150,0.002980789176
scpc3,covering,0,1159,0.002980789176
scpc3,covering,0,1169,0.007187621289
scpc3,covering,0,1177,0.002980789176
scpc3,covering,0,1186,0.002980789176
scpc3,covering,0,1199,0.007187621289
scpc3,covering,0,1214,0.007187621289
scpc3,covering,0,1235,0.002980789176
scpc3,covering,0,1240,0.0113944534
scpc3,covering,0,1246,0.0113944534
scpc3,covering,0,1251,0.05346277453
scpc3,covering,0,1258,0.0113944534
scpc3,covering,0,1264,0.01980811763
scpc3,covering,0,1275,0.01560128552
scpc3,covering,0,1291,0.007187621289
scpc3,covering,0,1331,0.002980789176
scpc3,covering,0,1341,0.007187621289
scpc3,covering,0,1353,0.02822178186
scpc3,covering,0,1354,0.007187621289
scpc3,covering,0,1363,0.002980789176
scpc3,covering,0,1368,0.0113944534
scpc3,covering,0,1378,0.002980789176
scpc3,covering,0,1385,0.002980789176
scpc3,covering,0,1395,0.007187621289
scpc3,covering,0,1424,0.002980789176
scpc3,covering,0,1429,0.002980789176
scpc3,covering,0,1448,0.007187621289
scpc3,covering,0,1465,0.007187621289
scpc3,covering,0,1470,0.002980789176
scpc3,covering,0,1477,0.01560128552
scpc3,covering,0,1499,0.002980789176
scpc3,covering,0,1506,0.007187621289
scpc3,covering,0,1513,0.007187621289
scpc3,covering,0,1520,0.002980789176
scpc3,covering,0,1532,0.007187621289
scpc3,covering,0,1537,0.007187621289
scpc3,covering,0,1568,0.007187621289
scpc3,covering,0,1587,0.01980811763
scpc3,covering,0,1604,0.002980789176
scpc3,covering,0,1609,0.02822178186
scpc3,covering,0,1616,0.002980789176
scpc3,covering,0,1621,0.0113944534
scpc3,covering,0,1635,0.002980789176
scpc3,covering,0,1640,0.0113944534
scpc3,covering,0,1645,0.002980789176
scpc3,covering,0,1672,0.0113944534
scpc3,covering,0,1694,0.002980789176
scpc3,covering,0,1711,0.007187621289
scpc3,covering,0,1716,0.03663544608
scpc3,covering,0,1722,0.01560128552
scpc3,covering,0,1732,0.002980789176
scpc3,covering,0,1737,0.002980789176
scpc3,covering,0,1743,0.01560128552
scpc3,covering,0,1762,0.06608327087
scpc3,covering,0,1769,0.0113944534
scpc3,covering,0,1776,0.007187621289
scpc3,covering,0,1783,0.02822178186
scpc3,covering,0,1790,0.02822178186
scpc3,covering,0,1805,0.007187621289
scpc3,covering,0,1815,0.002980789176
scpc3,covering,0,1822,0.002980789176
scpc3,covering,0,1839,0.002980789176
scpc3,covering,0,1847,0.0113944534
scpc3,covering,0,1864,0.002980789176
scpc3,covering,0,1869,0.04084227819
scpc3,covering,0,1881,0.007187621289
scpc3,covering,0,1886,0.01560128552
scpc3,covering,0,1893,0.002980789176
scpc3,covering,0,1908,0.007187621289
scpc3,covering,0,1933,0.002980789176
scpc3,covering,0,1942,0.002980789176
scpc3,covering,0,1954,0.05766960665
scpc3,covering,0,1961,0.0113944534
scpc3,covering,0,1981,0.03242861397
scpc3,covering,0,1987,0.007187621289
scpclr11,covering,0,9,0.08571428571
scpclr11,covering,0,28,0.08571428571
scpclr11,covering,0,58,0.08571428571
scpclr11,covering,0,62,0.08571428571
scpclr11,covering,0,66,0.08571428571
scpclr11,covering,0,109,0.08571428571
scpclr11,covering,0,123,0.08571428571
scpclr11,covering,0,127,0.08571428571
scpclr11,covering,0,183,0.08571428571
scpclr11,covering,0,200,0.08571428571
scpclr11,covering,0,206,0.08571428571
scpclr11,covering,0,216,0.08571428571
scpclr11,covering,0,221,0.7714285714
scpclr11,covering,0,244,0.2
scpclr11,covering,0,256,0.3142857143
scpclr11,covering,0,274,0.3142857143
scpclr11,covering,0,286,0.2
scpclr11,covering,0,289,0.3142857143
scpclr11,covering,0,290,0.08571428571
scpclr11,covering,0,296,0.08571428571
scpclr11,covering,0,299,0.08571428571
scpclr11,covering,0,304,0.08571428571
scpclr11,covering,0,306,0.08571428571
scpclr11,covering,0,316,0.3142857143
scpclr11,covering,0,328,0.08571428571
scpclr11,covering,0,334,0.08571428571
scpclr11,covering,0,348,0.2
scpclr11,covering,0,441,0.7714285714
scpclr11,covering,0,446,0.2
scpclr11,covering,0,460,0.2
scpclr11,covering,0,469,0.8857142857
scpclr11,covering,0,471,0.5428571429
scpclr11,covering,0,474,0.2
scpclr11,covering,0,475,0.5428571429
scpclr11,covering,0,479,0.6571428571
scpclr11,covering,0,487,0.6571428571
scpclr11,covering,0,489,0.8857142857
scpclr11,covering,0,498,0.08571428571
scpclr11,covering,0,499,0.5428571429
scpclr11,covering,0,501,0.4285714286
scpclr11,covering,0,510,0.08571428571
scpclr11,covering,0,511,0.4285714286
scpclr11,covering,0,516,0.2
scpclr11,covering,0,536,0.2
scpclr11,covering,0,538,0.08571428571
scpclr11,covering,0,539,0.4285714286
scpclr11,covering,0,569,0.08571428571
scpclr11,covering,0,580,0.08571428571
scpclr11,covering,0,582,0.08571428571
scpclr11,covering,0,588,0.08571428571
scpclr11,covering,0,599,0.08571428571
scpclr11,covering,0,610,0.08571428571
scpclr11,covering,0,618,0.08571428571
scpclr11,covering,0,622,0.08571428571
scpclr11,covering,0,624,0.08571428571
scpclr11,covering,0,628,0.08571428571
scpclr11,covering,0,632,0.08571428571
scpclr11,covering,0,644,0.08571428571
scpclr11,covering,0,645,0.8857142857
scpclr11,covering,0,664,0.08571428571
scpclr11,covering,0,668,0.08571428571
scpclr11,covering,0,669,0.5428571429
scpclr11,covering,0,687,0.08571428571
scpclr11,covering,0,694,0.08571428571
scpclr11,covering,0,696,0.08571428571
scpclr11,covering,0,708,0.08571428571
scpclr11,covering,0,710,0.08571428571
scpclr11,covering,0,714,0.08571428571
scpclr11,covering,0,729,0.08571428571
scpclr11,covering,0,735,0.08571428571
scpclr11,covering,0,739,0.08571428571
scpclr11,covering,0,741,0.08571428571
scpclr11,covering,0,746,0.2
scpclr11,covering,0,762,0.08571428571
scpclr11,covering,0,765,0.08571428571
scpclr11,covering,0,776,0.08571428571
scpclr11,covering,0,818,0.2
scpclr11,covering,0,821,0.08571428571
scpclr11,covering,0,830,0.08571428571
scpclr11,covering,0,837,0.08571428571
scpclr11,covering,0,872,0.08571428571
scpclr11,covering,0,873,0.6571428571
scpclr11,covering,0,887,0.08571428571
scpclr11,covering,0,930,0.08571428571
scpclr11,covering,0,934,0.08571428571
scpclr11,covering,0,945,0.08571428571
scpclr11,covering,0,948,0.4285714286
scpclr11,covering,0,951,0.08571428571
scpclr11,covering,0,955,0.08571428571
scpclr11,covering,0,956,0.6571428571
scpclr11,covering,0,968,0.08571428571
scpclr11,covering,0,972,0.08571428571
scpclr11,covering,0,997,0.8857142857
scpclr11,covering,0,1022,0.08571428571
scpclr11,covering,0,1045,0.08571428571
scpclr11,covering,0,1064,0.8857142857
scpclr11,covering,0,1066,0.8857142857
scpclr11,covering,0,1070,0.7714285714
scpclr11,covering,0,1077,0.08571428571
scpclr11,covering,0,1081,0.08571428571
scpclr11,covering,0,1116,0.08571428571
scpclr11,covering,0,1181,0.08571428571
scpclr11,covering,0,1189,0.08571428571
scpclr11,covering,0,1191,0.08571428571
scpclr11,covering,0,1209,0.5428571429
scpclr11,covering,0,1222,0.08571428571
scpclr11,covering,0,1232,0.08571428571
scpclr11,covering,0,1281,0.2
scpclr11,covering,0,1284,0.08571428571
scpclr11,covering,0,1290,0.08571428571
scpclr11,covering,0,1298,0.08571428571
scpclr11,covering,0,1304,0.08571428571
scpclr11,covering,0,1312,0.08571428571
scpclr11,covering,0,1325,0.08571428571
scpclr11,covering,0,1326,0.5428571429
scpclr11,covering,0,1329,0.08571428571
scpclr11,covering,0,1330,0.5428571429
scpclr11,covering,0,1334,0.7714285714
scpclr11,covering,0,1337,0.08571428571
scpclr11,covering,0,1342,0.2
scpclr11,covering,0,1344,0.08571428571
scpclr11,covering,0,1345,0.7714285714
scpclr11,covering,0,1348,0.08571428571
scpclr11,covering,0,1349,0.4285714286
scpclr11,covering,0,1376,0.08571428571
scpclr11,covering,0,1384,0.08571428571
scpclr11,covering,0,1390,0.08571428571
scpclr11,covering,0,1423,0.08571428571
scpclr11,covering,0,1461,0.2
scpclr11,covering,0,1477,0.08571428571
scpclr11,covering,0,1478,0.4285714286
scpclr11,covering,0,1479,0.08571428571
scpclr11,covering,0,1492,0.08571428571
scpclr11,covering,0,1521,0.08571428571
scpclr11,covering,0,1562,0.2
scpclr11,covering,0,1567,0.08571428571
scpclr11,covering,0,1571,0.08571428571
scpclr11,covering,0,1578,0.08571428571
scpclr11,covering,0,1612,0.08571428571
scpclr11,covering,0,1620,0.7714285714
scpclr11,covering,0,1640,0.08571428571
scpclr11,covering,0,1654,0.2
scpclr11,covering,0,1659,0.08571428571
scpclr11,covering,0,1663,0.08571428571
scpclr11,covering,0,1664,0.5428571429
scpclr11,covering,0,1667,0.08571428571
scpclr11,covering,0,1673,0.08571428571
scpclr11,covering,0,1674,0.6571428571
scpclr11,covering,0,1683,0.08571428571
scpclr11,covering,0,1687,0.08571428571
scpclr11,covering,0,1691,0.08571428571
scpclr11,covering,0,1695,0.08571428571
scpclr11,covering,0,1699,0.08571428571
scpclr11,covering,0,1716,0.08571428571
scpclr11,covering,0,1719,0.08571428571
scpclr11,covering,0,1724,0.08571428571
scpclr11,covering,0,1730,0.7714285714
scpclr11,covering,0,1743,0.2
scpclr11,covering,0,1750,0.8857142857
scpclr11,covering,0,1776,0.8857142857
scpclr11,covering,0,1782,0.7714285714
scpclr11,covering,0,1817,0.2
scpclr11,covering,0,1828,0.2
scpclr11,covering,0,1855,0.2
scpclr11,covering,0,1877,0.08571428571
scpclr11,covering,0,1912,0.2
scpclr11,covering,0,1918,0.2
scpclr11,covering,0,1947,0.08571428571
scpclr11,covering,0,1954,0.2
scpclr11,covering,0,1958,0.2
scpclr11,covering,0,1959,0.4285714286
scpclr11,covering,0,1964,0.2
scpclr11,covering,0,1965,0.8857142857
scpclr11,covering,0,1968,0.2
scpclr11,covering,0,1976,0.08571428571
scpclr11,covering,0,1980,0.2
scpclr11,covering,0,1981,0.7714285714
scpclr11,covering,0,1984,0.2
scpclr11,covering,0,1994,0.2
scpd2,covering,0,4,0.04683736303
scpd2,covering,0,6,0.04526707862
scpd2,covering,0,8,0.04683736303
scpd2,covering,0,10,0.04526707862
scpd2,covering,0,12,0.04683736303
scpd2,covering,0,13,0.7707384761
scpd2,covering,0,14,0.04526707862
scpd2,covering,0,15,0.8759475316
scpd2,covering,0,16,0.04683736303
scpd2,covering,0,18,0.04526707862
scpd2,covering,0,20,0.03898594098
scpd2,covering,0,39,0.001299115136
scpd2,covering,0,51,0.006009968366
scpd2,covering,0,58,0.006009968366
scpd2,covering,0,65,0.001299115136
scpd2,covering,0,70,0.9230560639
scpd2,covering,0,77,0.001299115136
scpd2,covering,0,84,0.002869399546
scpd2,covering,0,91,0.001299115136
scpd2,covering,0,94,0.9214857795
scpd2,covering,0,105,0.001299115136
scpd2,covering,0,114,0.001299115136
scpd2,covering,0,121,0.004439683956
scpd2,covering,0,153,0.001299115136
scpd2,covering,0,171,0.9277669171
scpd2,covering,0,175,0.002869399546
scpd2,covering,0,182,0.001299115136
scpd2,covering,0,189,0.001299115136
scpd2,covering,0,192,0.9199154951
scpd2,covering,0,196,0.006009968366
scpd2,covering,0,203,0.001299115136
scpd2,covering,0,210,0.002869399546
scpd2,covering,0,217,0.002869399546
scpd2,covering,0,224,0.004439683956
scpd2,covering,0,231,0.001299115136
scpd2,covering,0,258,0.004439683956
scpd2,covering,0,259,0.8178470084
scpd2,covering,0,270,0.002869399546
scpd2,covering,0,273,0.9230560639
scpd2,covering,0,277,0.001299115136
scpd2,covering,0,284,0.006009968366
scpd2,covering,0,291,0.002869399546
scpd2,covering,0,313,0.002869399546
scpd2,covering,0,325,0.002869399546
scpd2,covering,0,326,0.9199154951
scpd2,covering,0,337,0.001299115136
scpd2,covering,0,344,0.006009968366
scpd2,covering,0,351,0.001299115136
scpd2,covering,0,356,0.9214857795
scpd2,covering,0,358,0.004439683956
scpd2,covering,0,366,0.9340480548
scpd2,covering,0,367,0.001299115136
scpd2,covering,0,374,0.004439683956
scpd2,covering,0,393,0.001299115136
scpd2,covering,0,396,0.9214857795
scpd2,covering,0,407,0.001299115136
scpd2,covering,0,429,0.002869399546
scpd2,covering,0,441,0.002869399546
scpd2,covering,0,448,0.001299115136
scpd2,covering,0,456,0.9261966327
scpd2,covering,0,460,0.001299115136
scpd2,covering,0,468,0.9246263483
scpd2,covering,0,482,0.004439683956
scpd2,covering,0,489,0.004439683956
scpd2,covering,0,492,0.9246263483
scpd2,covering,0,506,0.004439683956
scpd2,covering,0,518,0.006009968366
scpd2,covering,0,525,0.004439683956
scpd2,covering,0,542,0.001299115136
scpd2,covering,0,556,0.001299115136
scpd2,covering,0,563,0.002869399546
scpd2,covering,0,570,0.002869399546
scpd2,covering,0,571,0.816276724
scpd2,covering,0,579,0.001299115136
scpd2,covering,0,586,0.002869399546
scpd2,covering,0,604,0.9277669171
scpd2,covering,0,616,0.9324777704
scpd2,covering,0,618,0.006009968366
scpd2,covering,0,623,0.9246263483
scpd2,covering,0,625,0.004439683956
scpd2,covering,0,630,0.9246263483
scpd2,covering,0,632,0.006009968366
scpd2,covering,0,644,0.001299115136
scpd2,covering,0,651,0.004439683956
scpd2,covering,0,658,0.002869399546
scpd2,covering,0,661,0.9230560639
scpd2,covering,0,665,0.004439683956
scpd2,covering,0,682,0.002869399546
scpd2,covering,0,689,0.002869399546
scpd2,covering,0,698,0.001299115136
scpd2,covering,0,710,0.006009968366
scpd2,covering,0,722,0.006009968366
scpd2,covering,0,729,0.004439683956
scpd2,covering,0,741,0.002869399546
scpd2,covering,0,753,0.006009968366
scpd2,covering,0,760,0.002869399546
scpd2,covering,0,768,0.9277669171
scpd2,covering,0,777,0.006009968366
scpd2,covering,0,784,0.006009968366
scpd2,covering,0,789,0.9277669171
scpd2,covering,0,791,0.001299115136
scpd2,covering,0,803,0.006009968366
scpd2,covering,0,810,0.001299115136
scpd2,covering,0,817,0.004439683956
scpd2,covering,0,834,0.002869399546
scpd2,covering,0,841,0.001299115136
scpd2,covering,0,848,0.001299115136
scpd2,covering,0,855,0.002869399546
scpd2,covering,0,860,0.9246263483
scpd2,covering,0,862,0.002869399546
scpd2,covering,0,874,0.004439683956
scpd2,covering,0,875,0.9261966327
scpd2,covering,0,877,0.9246263483
scpd2,covering,0,891,0.004439683956
scpd2,covering,0,896,0.9246263483
scpd2,covering,0,903,0.004439683956
scpd2,covering,0,913,0.9277669171
scpd2,covering,0,920,0.002869399546
scpd2,covering,0,927,0.001299115136
scpd2,covering,0,939,0.001299115136
scpd2,covering,0,940,0.8194172928
scpd2,covering,0,956,0.004439683956
scpd2,covering,0,963,0.001299115136
scpd2,covering,0,966,0.9199154951
scpd2,covering,0,970,0.002869399546
scpd2,covering,0,975,0.9089235042
scpd2,covering,0,979,0.001299115136
scpd2,covering,0,986,0.001299115136
scpd2,covering,0,993,0.004439683956
scpd2,covering,0,1005,0.004439683956
scpd2,covering,0,1018,0.9340480548
scpd2,covering,0,1019,0.001299115136
scpd2,covering,0,1033,0.001299115136
scpd2,covering,0,1040,0.004439683956
scpd2,covering,0,1054,0.001299115136
scpd2,covering,0,1061,0.006009968366
scpd2,covering,0,1062,0.9261966327
scpd2,covering,0,1073,0.002869399546
scpd2,covering,0,1080,0.002869399546
scpd2,covering,0,1081,0.8178470084
scpd2,covering,0,1087,0.001299115136
scpd2,covering,0,1114,0.001299115136
scpd2,covering,0,1126,0.006009968366
scpd2,covering,0,1153,0.006009968366
scpd2,covering,0,1166,0.930907486
scpd2,covering,0,1170,0.004439683956
scpd2,covering,0,1171,0.9230560639
scpd2,covering,0,1182,0.006009968366
scpd2,covering,0,1194,0.004439683956
scpd2,covering,0,1203,0.001299115136
scpd2,covering,0,1210,0.006009968366
scpd2,covering,0,1227,0.006009968366
scpd2,covering,0,1239,0.006009968366
scpd2,covering,0,1240,0.9261966327
scpd2,covering,0,1248,0.001299115136
